"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1400000US22071009900","Census Tract 99, Orleans Parish, Louisiana","2765","386","2172","334","364","207","23","32","36","31","9","14","55","48","106","83","12","20","94","80"
"1400000US22071010000","Census Tract 100, Orleans Parish, Louisiana","1590","212","573","137","953","171","0","13","19","23","0","13","17","18","28","20","0","13","28","20"
"1400000US22071010100","Census Tract 101, Orleans Parish, Louisiana","2155","409","1595","305","512","248","13","18","2","4","0","13","33","58","0","13","0","13","0","13"
"1400000US22071010200","Census Tract 102, Orleans Parish, Louisiana","2557","440","746","199","1656","479","0","13","60","77","8","13","31","31","56","42","0","13","56","42"
"1400000US22071010300","Census Tract 103, Orleans Parish, Louisiana","3657","486","752","137","2805","485","12","17","6","9","0","13","26","32","56","54","0","13","56","54"
"1400000US22071010600","Census Tract 106, Orleans Parish, Louisiana","1559","260","1000","212","503","203","0","13","29","30","0","13","0","13","27","23","0","13","27","23"
"1400000US22071010700","Census Tract 107, Orleans Parish, Louisiana","1875","173","1573","150","166","82","15","20","29","24","0","13","27","30","65","36","6","9","59","34"
"1400000US22071010800","Census Tract 108, Orleans Parish, Louisiana","1473","135","1377","149","46","41","0","13","9","10","0","13","7","10","34","48","0","13","34","48"
"1400000US22071010900","Census Tract 109, Orleans Parish, Louisiana","2729","337","1920","215","728","274","33","43","10","11","0","13","5","10","33","37","33","37","0","13"
"1400000US22071011100","Census Tract 111, Orleans Parish, Louisiana","2026","191","891","157","990","144","12","14","9","10","0","13","62","60","62","75","0","13","62","75"
"1400000US22071011200","Census Tract 112, Orleans Parish, Louisiana","1594","168","1052","142","477","194","0","13","29","33","0","13","8","10","28","31","0","13","28","31"
"1400000US22071011400","Census Tract 114, Orleans Parish, Louisiana","1946","143","1803","132","60","61","0","13","20","23","0","13","37","56","26","27","0","13","26","27"
"1400000US22071011500","Census Tract 115, Orleans Parish, Louisiana","1280","161","1100","131","63","89","0","13","52","42","0","13","19","26","46","41","7","10","39","40"
"1400000US22071011600","Census Tract 116, Orleans Parish, Louisiana","1457","135","1322","132","70","59","0","13","39","40","0","13","0","13","26","25","5","9","21","22"
"1400000US22071011700","Census Tract 117, Orleans Parish, Louisiana","3329","369","3188","381","30","39","0","13","35","38","0","13","48","57","28","36","0","13","28","36"
"1400000US22071011900","Census Tract 119, Orleans Parish, Louisiana","1620","236","1238","208","49","47","0","13","177","86","0","13","8","12","148","140","0","13","148","140"
"1400000US22071012000","Census Tract 120, Orleans Parish, Louisiana","1337","153","1151","122","96","60","5","8","37","29","0","13","30","25","18","21","0","13","18","21"
"1400000US22071012101","Census Tract 121.01, Orleans Parish, Louisiana","3003","277","2341","236","150","82","0","13","350","122","0","13","39","41","123","63","10","14","113","65"
"1400000US22071012102","Census Tract 121.02, Orleans Parish, Louisiana","4202","298","2887","281","806","159","0","13","309","95","8","16","78","53","114","69","16","23","98","67"
"1400000US22071012200","Census Tract 122, Orleans Parish, Louisiana","2210","228","1765","182","314","173","7","11","50","38","0","13","5","8","69","51","4","7","65","51"
"1400000US22071012300","Census Tract 123, Orleans Parish, Louisiana","2026","278","1106","208","801","279","0","13","45","33","0","13","31","24","43","28","0","13","43","28"
"1400000US22071012400","Census Tract 124, Orleans Parish, Louisiana","1878","271","900","122","852","275","33","44","40","28","0","13","16","25","37","34","0","13","37","34"
"1400000US22071012500","Census Tract 125, Orleans Parish, Louisiana","1810","174","1262","155","345","124","10","11","95","56","0","13","25","38","73","46","0","13","73","46"
"1400000US22071012600","Census Tract 126, Orleans Parish, Louisiana","1638","173","1201","185","298","211","5","8","63","54","0","13","0","13","71","78","0","13","71","78"
"1400000US22071012700","Census Tract 127, Orleans Parish, Louisiana","2461","279","1340","299","788","308","0","13","261","166","0","13","8","12","64","55","0","13","64","55"
"1400000US22071012800","Census Tract 128, Orleans Parish, Louisiana","2181","192","1574","153","397","96","21","21","96","101","0","13","27","40","66","48","0","13","66","48"
"1400000US22071012900","Census Tract 129, Orleans Parish, Louisiana","1313","228","811","102","414","181","0","13","18","17","0","13","5","8","65","91","0","13","65","91"
"1400000US22071013000","Census Tract 130, Orleans Parish, Louisiana","1568","194","674","125","724","153","0","13","34","24","0","13","10","16","126","84","0","13","126","84"
"1400000US22071013100","Census Tract 131, Orleans Parish, Louisiana","1575","289","362","111","1118","283","12","19","68","85","0","13","0","13","15","16","0","13","15","16"
"1400000US22071013200","Census Tract 132, Orleans Parish, Louisiana","2772","384","999","169","1498","355","27","29","106","118","0","13","58","106","84","62","0","13","84","62"
"1400000US22071013301","Census Tract 133.01, Orleans Parish, Louisiana","3546","356","3269","318","127","129","0","13","46","66","0","13","0","13","104","73","12","18","92","71"
"1400000US22071013302","Census Tract 133.02, Orleans Parish, Louisiana","2143","181","1242","186","621","116","0","13","120","78","0","13","13","20","147","108","0","13","147","108"
"1400000US22071013400","Census Tract 134, Orleans Parish, Louisiana","3074","326","1949","247","973","245","0","13","70","68","0","13","28","33","54","48","6","10","48","47"
"1400000US22071013500","Census Tract 135, Orleans Parish, Louisiana","1914","347","1743","354","114","95","15","23","0","13","0","13","0","13","42","40","0","13","42","40"
"1400000US22071013600","Census Tract 136, Orleans Parish, Louisiana","1329","205","911","154","385","191","14","19","0","13","0","13","0","13","19","20","0","13","19","20"
"1400000US22071013700","Census Tract 137, Orleans Parish, Louisiana","2427","574","22","37","2383","581","13","19","0","13","0","13","0","13","9","13","0","13","9","13"
"1400000US22071013800","Census Tract 138, Orleans Parish, Louisiana","2664","320","80","38","2419","330","0","13","6","9","0","13","99","139","60","91","0","13","60","91"
"1400000US22071013900","Census Tract 139, Orleans Parish, Louisiana","1648","271","1029","209","588","145","0","13","28","20","0","13","3","5","0","13","0","13","0","13"
"1400000US22071014000","Census Tract 140, Orleans Parish, Louisiana","2054","317","134","127","1904","302","0","13","0","13","0","13","7","11","9","14","0","13","9","14"
"1400000US22071014100","Census Tract 141, Orleans Parish, Louisiana","2369","551","452","127","1832","548","0","13","45","48","0","13","15","20","25","28","0","13","25","28"
"1400000US22071014200","Census Tract 142, Orleans Parish, Louisiana","1514","206","1146","181","312","95","0","13","21","19","0","13","35","56","0","13","0","13","0","13"
"1400000US22071014300","Census Tract 143, Orleans Parish, Louisiana","1809","254","54","34","1675","250","8","12","0","13","0","13","0","13","72","45","0","13","72","45"
"1400000US22071014400","Census Tract 144, Orleans Parish, Louisiana","1642","238","1145","162","424","138","5","8","27","30","0","13","10","13","31","21","0","13","31","21"
"1400000US22071014500","Census Tract 145, Orleans Parish, Louisiana","2261","364","334","160","1917","345","0","13","8","14","0","13","2","4","0","13","0","13","0","13"
"1400000US22071980000","Census Tract 9800, Orleans Parish, Louisiana","10","13","7","9","2","4","0","13","1","2","0","13","0","13","0","13","0","13","0","13"
"1400000US22071980100","Census Tract 9801, Orleans Parish, Louisiana","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22071990000","Census Tract 9900, Orleans Parish, Louisiana","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22073000100","Census Tract 1, Ouachita Parish, Louisiana","4418","454","3190","385","1138","389","13","21","17","28","0","13","39","62","21","33","0","13","21","33"
"1400000US22073000200","Census Tract 2, Ouachita Parish, Louisiana","6147","432","5181","629","524","134","17","28","0","18","0","18","359","439","66","61","23","37","43","49"
"1400000US22073000401","Census Tract 4.01, Ouachita Parish, Louisiana","2488","300","1231","243","1088","159","0","13","98","65","0","13","0","13","71","40","0","13","71","40"
"1400000US22073000402","Census Tract 4.02, Ouachita Parish, Louisiana","3281","419","1209","229","1963","358","0","13","90","63","0","13","1","2","18","21","0","13","18","21"
"1400000US22073000500","Census Tract 5, Ouachita Parish, Louisiana","3196","508","1010","227","2034","475","0","13","78","83","0","13","55","86","19","33","12","21","7","13"
"1400000US22073000600","Census Tract 6, Ouachita Parish, Louisiana","3489","516","93","71","3369","503","27","41","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22073000700","Census Tract 7, Ouachita Parish, Louisiana","1848","340","66","105","1730","326","0","13","0","13","0","13","0","13","52","80","0","13","52","80"
"1400000US22073000900","Census Tract 9, Ouachita Parish, Louisiana","1439","298","31","36","1319","300","0","13","1","2","0","13","0","13","88","99","0","13","88","99"
"1400000US22073001100","Census Tract 11, Ouachita Parish, Louisiana","3034","362","4","11","3030","362","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22073001400","Census Tract 14, Ouachita Parish, Louisiana","2186","280","280","138","1906","282","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22073001500","Census Tract 15, Ouachita Parish, Louisiana","1427","261","109","49","1259","264","0","13","0","13","0","13","42","68","17","21","0","13","17","21"
"1400000US22073001700","Census Tract 17, Ouachita Parish, Louisiana","3341","292","1677","216","1260","276","15","25","179","143","0","13","166","186","44","47","0","13","44","47"
"1400000US22073005100","Census Tract 51, Ouachita Parish, Louisiana","2109","307","1884","311","202","102","9","13","0","13","0","13","0","13","14","16","0","13","14","16"
"1400000US22073005201","Census Tract 52.01, Ouachita Parish, Louisiana","3745","344","3673","339","20","33","0","13","0","13","0","13","30","55","22","26","0","13","22","26"
"1400000US22073005203","Census Tract 52.03, Ouachita Parish, Louisiana","3078","407","2640","439","389","180","0","13","13","23","0","13","0","13","36","56","0","13","36","56"
"1400000US22073005204","Census Tract 52.04, Ouachita Parish, Louisiana","5863","617","5665","599","48","76","0","18","15","24","68","95","0","18","67","85","0","18","67","85"
"1400000US22073005301","Census Tract 53.01, Ouachita Parish, Louisiana","6643","697","6177","674","385","339","12","21","0","18","0","18","14","25","55","58","0","18","55","58"
"1400000US22073005302","Census Tract 53.02, Ouachita Parish, Louisiana","4868","566","4098","483","492","325","24","40","195","151","0","13","0","13","59","90","0","13","59","90"
"1400000US22073005400","Census Tract 54, Ouachita Parish, Louisiana","1976","252","1461","205","413","140","0","13","0","13","0","13","90","110","12","18","0","13","12","18"
"1400000US22073005500","Census Tract 55, Ouachita Parish, Louisiana","3132","470","1573","352","1298","378","13","16","147","158","0","13","31","47","70","69","20","34","50","58"
"1400000US22073005800","Census Tract 58, Ouachita Parish, Louisiana","1864","364","1205","289","525","178","0","13","9","15","0","13","40","64","85","104","0","13","85","104"
"1400000US22073005900","Census Tract 59, Ouachita Parish, Louisiana","2446","424","2016","317","391","316","0","13","0","13","0","13","0","13","39","40","0","13","39","40"
"1400000US22073010101","Census Tract 101.01, Ouachita Parish, Louisiana","4630","474","3398","397","747","228","0","13","82","93","0","13","8","14","395","355","18","30","377","359"
"1400000US22073010102","Census Tract 101.02, Ouachita Parish, Louisiana","6706","743","2941","391","3689","822","22","34","43","39","0","18","0","18","11","20","0","18","11","20"
"1400000US22073010201","Census Tract 102.01, Ouachita Parish, Louisiana","5885","700","1995","455","3710","528","0","18","117","104","0","18","43","62","20","33","0","18","20","33"
"1400000US22073010202","Census Tract 102.02, Ouachita Parish, Louisiana","8077","680","6391","720","1226","288","63","98","227","192","0","18","0","18","170","154","0","18","170","154"
"1400000US22073010301","Census Tract 103.01, Ouachita Parish, Louisiana","3208","315","2616","323","510","113","0","13","15","17","0","13","7","12","60","67","0","13","60","67"
"1400000US22073010302","Census Tract 103.02, Ouachita Parish, Louisiana","4807","368","2973","322","1580","339","0","13","25","34","0","13","107","105","122","92","71","76","51","47"
"1400000US22073010400","Census Tract 104, Ouachita Parish, Louisiana","9103","769","8560","777","392","134","0","18","10","18","0","18","39","52","102","80","19","27","83","77"
"1400000US22073010502","Census Tract 105.02, Ouachita Parish, Louisiana","4370","423","4305","416","33","56","6","10","0","13","0","13","10","15","16","18","0","13","16","18"
"1400000US22073010503","Census Tract 105.03, Ouachita Parish, Louisiana","2123","265","1959","281","73","59","0","13","91","133","0","13","0","13","0","13","0","13","0","13"
"1400000US22073010504","Census Tract 105.04, Ouachita Parish, Louisiana","8605","716","7725","722","622","189","14","23","88","82","0","18","80","86","76","73","0","18","76","73"
"1400000US22073010603","Census Tract 106.03, Ouachita Parish, Louisiana","6333","643","1597","319","4669","519","0","18","10","16","0","18","55","60","2","4","0","18","2","4"
"1400000US22073010604","Census Tract 106.04, Ouachita Parish, Louisiana","1834","269","1243","243","554","109","0","13","0","13","0","13","0","13","37","46","11","18","26","30"
"1400000US22073010700","Census Tract 107, Ouachita Parish, Louisiana","3189","457","74","98","3080","456","0","13","0","13","0","13","0","13","35","49","32","49","3","5"
"1400000US22073010800","Census Tract 108, Ouachita Parish, Louisiana","1717","335","384","141","1315","315","11","17","0","13","0","13","0","13","7","13","0","13","7","13"
"1400000US22073010900","Census Tract 109, Ouachita Parish, Louisiana","4493","708","76","50","4163","631","0","13","8","14","0","13","246","331","0","13","0","13","0","13"
